Argon 2i 10 iterations 1024 KB 1 thread,Argon 2i 100 iterations 4096 KB 8 threads,Argon 2i 500 iterations 8192 KB 16 threads,Catena garlic 15,Catena garlic 18,Catena garlic 20,Yescrypt 1024 blocks blocksize 8 1 thread,Yescrypt 2048 blocks blocksize 32 8 threads,Yescrypt 4096 blocks blocksize 64 16 threads
0.34808945655822754,8.750317335128784,86.38635540008545,4.300830602645874,35.133975982666016,153.73045301437378,0.022708892822265625,0.29595446586608887,4.070872783660889
0.680931806564331,8.793354272842407,86.50727415084839,4.060812950134277,34.7665376663208,155.77050065994263,0.0227203369140625,0.29920530319213867,4.171597719192505
0.6879277229309082,8.78813624382019,86.38208389282227,4.356892824172974,35.24495840072632,154.8106632232666,0.022844791412353516,0.5381753444671631,4.158564329147339
0.6816389560699463,9.05706524848938,86.82977557182312,4.011186599731445,34.39753174781799,155.3347156047821,0.022858381271362305,0.518662691116333,4.162535190582275
0.6939208507537842,9.015278339385986,86.47800779342651,4.2728729248046875,34.86857771873474,155.16487407684326,0.022800207138061523,0.5264489650726318,4.156823635101318
0.6872909069061279,8.602230310440063,86.41399502754211,4.442667007446289,34.391669273376465,157.46689867973328,0.022894859313964844,0.5135648250579834,4.167986869812012
0.6817872524261475,8.76085114479065,86.0449743270874,4.5911948680877686,34.40354657173157,154.94292664527893,0.02288365364074707,0.4847438335418701,4.163290500640869
0.6876070499420166,9.046504974365234,85.94752478599548,4.499610900878906,34.38665962219238,157.37843990325928,0.022896289825439453,0.5218114852905273,4.164949178695679
0.6974661350250244,8.80759072303772,86.41936802864075,4.400360584259033,34.45897722244263,153.95989298820496,0.023123979568481445,0.5069289207458496,4.170523166656494
0.7009098529815674,8.859330415725708,86.10465979576111,4.439120769500732,35.14371347427368,165.5652198791504,0.02279353141784668,0.50950026512146,4.159030914306641
0.6952240467071533,8.66822361946106,86.65052103996277,4.29379940032959,34.69827175140381,154.06713032722473,0.022859811782836914,0.4907064437866211,4.170694351196289
0.6988687515258789,8.825639963150024,86.99294948577881,4.162686586380005,34.39339876174927,155.0631332397461,0.02276921272277832,0.5208296775817871,4.162375450134277
0.6978700160980225,8.804938793182373,86.47961521148682,4.4410765171051025,34.64421844482422,156.17977380752563,0.022857189178466797,0.48822760581970215,4.197930574417114
0.6876840591430664,8.822319746017456,86.28137874603271,4.424408674240112,35.22551774978638,153.6911163330078,0.0231020450592041,0.5210018157958984,4.162163257598877
0.681565523147583,8.962329387664795,86.13159418106079,4.479714632034302,34.853116035461426,155.3327431678772,0.02295851707458496,0.48659563064575195,4.173775911331177
0.6999986171722412,8.868852376937866,86.50412893295288,4.417038917541504,34.85011410713196,156.94326758384705,0.022819995880126953,0.47838449478149414,4.1671462059021
0.6945269107818604,8.786744594573975,86.62846994400024,4.392030715942383,34.70112729072571,156.03787565231323,0.02293682098388672,0.4687364101409912,4.1698362827301025
0.6984572410583496,8.797422409057617,86.82576727867126,4.313998222351074,34.76745104789734,156.08424186706543,0.02286052703857422,0.5240888595581055,4.1708221435546875
0.6894826889038086,8.6770339012146,86.44091081619263,4.377712726593018,35.08155918121338,155.92922377586365,0.023093700408935547,0.4548962116241455,4.175195932388306
0.6816225051879883,8.685615062713623,86.61817121505737,4.356007099151611,34.434550523757935,155.44015216827393,0.023166656494140625,0.533390998840332,4.165505647659302
0.6835145950317383,8.720351934432983,86.73604154586792,4.258500576019287,34.39938235282898,153.42440629005432,0.023056745529174805,0.5132148265838623,4.161563158035278
0.6938917636871338,9.005207538604736,86.6124439239502,4.160404682159424,34.8709602355957,157.47642493247986,0.022978544235229492,0.5216598510742188,4.166875839233398
0.6817758083343506,8.842839241027832,86.76999545097351,4.225818634033203,34.32445669174194,157.2488203048706,0.022827863693237305,0.5370523929595947,4.178320646286011
